is_bad,loan_amnt,term,int_rate,installment,grade,sub_grade,home_ownership,annual_inc,dti,delinq_2yrs,credit_length,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc
0,25000, 36 months,0.101,306.9,B,B3,MORTGAGE,95000,3.36,0,8968,0,,,7,0,16098,22.8,20
0,7000, 36 months,0.066,214.93,A,A2,OWN,45000,14.61,0,7873,1,,,13,0,13470,59.1,31
0,3400, 36 months,0.132,114.82,C,C3,OWN,31776,9.67,0,5711,0,,,5,0,3967,48.9,7
1,20000, 60 months,0.11,434.75,B,B3,MORTGAGE,110000,3.93,0,11678,0,,,11,0,435,1,17
0,10000, 36 months,0.183,362.78,D,D5,RENT,85000,4.6,0,4890,1,,,7,0,13377,71.9,11
1,22800, 60 months,0.153,545.77,D,D3,RENT,67500,15.52,0,10795,2,,,14,0,21332,51.3,48
0,1500, 36 months,0.085,47.35,A,A5,MORTGAGE,35376,15.71,0,11221,1,79,,7,0,4247,57.4,23
0,10000, 60 months,0.127,225.9,C,C1,RENT,55000,12.04,0,7842,0,44,,13,0,9601,37.9,24
0,5000, 36 months,0.1,161.34,B,B2,RENT,26400,16.27,0,6412,3,,,3,0,1193,34.1,6
0,8000, 36 months,0.111,262.33,B,B5,RENT,27000,7.16,0,6807,1,,,4,0,5472,84.2,6
1,20000, 60 months,0.147,472.14,C,C3,MORTGAGE,50000,18.14,0,10825,1,,,14,0,14779,51.9,33
0,12000, 36 months,0.116,396.17,B,B3,RENT,50500,17.8,0,7721,1,,,9,0,6908,51.9,19
0,5600, 36 months,0.079,175.26,A,A4,RENT,38000,20.21,0,10003,0,,,12,0,32987,55.6,23
0,11000, 36 months,0.131,371.2,C,C2,MORTGAGE,104000,11.88,0,7721,0,33,,15,0,9637,46.7,44
0,5500, 60 months,0.187,141.68,F,F2,RENT,21000,17.71,0,6565,6,,,6,0,4492,41.2,15
0,21000, 60 months,0.115,461.74,B,B4,MORTGAGE,85000,6,0,11129,0,,,21,0,3064,2.6,45
0,10000, 36 months,0.111,327.91,B,B5,RENT,36000,18.33,0,8299,1,41,,5,0,4595,30.8,11
0,30000, 60 months,0.124,673.72,B,B4,RENT,50400,19.88,0,8998,0,,,7,0,6278,55.6,22
1,24000, 60 months,0.127,542.28,B,B5,MORTGAGE,85000,18.42,0,10278,2,,,10,0,36739,53.5,28
0,1500, 36 months,0.069,46.26,A,A5,RENT,16200,0.74,0,7750,0,,,2,0,179,13.8,14
0,6425, 36 months,0.096,206.21,B,B1,MORTGAGE,33168,9.59,2,9334,0,20,,10,0,6642,51.9,26
1,3675, 36 months,0.107,119.71,B,B2,MORTGAGE,45000,16.72,0,5954,0,,96,9,1,6313,60.7,13
0,9000, 36 months,0.168,319.85,D,D2,RENT,32000,14.63,0,5377,0,27,,8,0,1400,87.5,32
0,10000, 60 months,0.142,233.57,C,C5,MORTGAGE,93600,20.01,0,6351,1,,114,12,1,364,16.5,18
0,2400, 36 months,0.132,81.05,C,C3,RENT,72000,1.05,0,7995,1,,25,3,3,1229,30,7
0,15000, 60 months,0.183,383.36,F,F1,RENT,87050,4.33,2,7203,1,15,,4,0,0,0,18
0,12000, 60 months,0.148,284.41,D,D3,MORTGAGE,84000,13.11,1,10217,0,14,,14,0,4332,27.1,39
0,4100, 36 months,0.106,133.44,B,B2,RENT,57000,7.54,0,10672,0,,,10,0,9796,49.7,29
0,6000, 60 months,0.169,148.77,D,D4,RENT,18000,10.53,0,10033,0,,,4,0,4020,83.7,4
0,2400, 60 months,0.073,47.86,A,A4,MORTGAGE,85000,1.26,0,9182,0,77,,13,0,4399,5.4,36
0,8000, 36 months,0.075,248.89,A,A3,RENT,36000,20.36,0,14112,3,,,8,0,3001,9.3,15
0,12000, 36 months,0.075,373.22,A,A4,RENT,66000,5.95,0,7234,0,,,9,0,17463,29.9,16
0,24000, 60 months,0.174,417.03,E,E5,RENT,140000,5.25,1,6899,0,18,,4,0,20392,40.8,5
0,15000, 36 months,0.176,539.13,F,F2,RENT,42500,9.91,0,5408,3,,,5,0,18208,51,8
0,8000, 36 months,0.077,249.44,A,A5,RENT,19200,1.25,0,7812,0,40,,3,0,351,12.1,4
0,7500, 36 months,0.114,247,C,C3,RENT,72000,14.65,0,8207,0,32,0,5,0,5608,47.1,10
0,24000, 36 months,0.118,795.22,B,B3,OWN,150000,0.7,0,15847,0,,,10,0,346,0.7,16
0,7000, 36 months,0.117,231.54,B,B3,MORTGAGE,90000,5.25,1,8937,0,16,,4,0,6465,84,11
0,3600, 36 months,0.163,127.09,D,D1,RENT,45000,22.05,0,6168,0,,,6,0,7947,99.3,22
0,16000, 36 months,0.161,563.11,D,D5,MORTGAGE,95904,12.74,2,11374,1,12,,29,0,9653,9.7,51
0,9000, 36 months,0.128,302.57,C,C2,RENT,77496,18.83,0,7537,2,,,6,0,1575,23.2,16
0,11700, 36 months,0.086,369.84,A,A4,MORTGAGE,85000,8.03,0,9395,2,,,13,0,15917,22,33
0,15000, 36 months,0.096,481.42,A,A5,RENT,120000,2.93,0,8907,0,,,8,0,7265,11.7,19
0,12000, 36 months,0.111,393.5,B,B5,MORTGAGE,84000,18.74,2,15573,0,22,,13,0,14160,65.6,30
0,5400, 36 months,0.106,175.75,B,B2,RENT,35000,14.13,0,8603,3,70,,9,0,6567,21.6,26
0,5400, 36 months,0.122,179.96,C,C1,RENT,21600,14.17,0,5438,0,,,9,0,5142,62.7,13
0,8000, 36 months,0.111,262.37,B,B3,RENT,62000,11.35,0,8511,1,,,6,0,9204,61,12
1,4500, 36 months,0.085,142.04,A,A5,RENT,60000,14.98,1,7599,2,10,,4,0,0,32.04,21
0,26400, 60 months,0.106,371.54,B,B2,MORTGAGE,125000,15.24,0,10094,0,,,10,0,9965,38.5,42
0,11500, 36 months,0.075,357.67,A,A4,MORTGAGE,65000,17.45,0,10887,3,,,10,0,7310,29.4,46
0,6000, 60 months,0.164,147.19,E,E1,MORTGAGE,63996,15.77,1,8542,0,2,,15,0,17101,15.2,37
0,3625, 36 months,0.085,114.42,A,A5,OWN,19000,29.43,0,10278,3,,,11,0,13500,62.8,17
0,7000, 36 months,0.089,222.21,B,B1,RENT,90000,11.99,0,7172,0,29,,9,0,5344,49.9,16
0,3000, 36 months,0.132,101.42,C,C1,RENT,18000,1,0,5165,0,,,3,0,441,17.6,5
1,22325, 60 months,0.165,352.72,D,D3,MORTGAGE,38496,16.46,0,7873,0,,,4,0,22956,92.6,19
0,12000, 60 months,0.176,301.86,E,E4,MORTGAGE,70000,5.38,0,7537,1,36,,10,0,8236,49.3,15
1,3600, 36 months,0.146,124.08,D,D1,OWN,12996,8.13,1,5438,0,23,,3,0,0,0,4
0,14000, 36 months,0.148,484.22,D,D1,RENT,60000,13.18,0,13900,1,48,,11,0,16191,68.6,15
0,11200, 36 months,0.104,358.43,B,B5,RENT,72000,18.45,1,8937,0,13,,5,0,8337,93.7,12
0,4000, 36 months,0.111,131.22,B,B1,OWN,58000,5.86,0,8360,0,37,,7,0,823,5.1,28
0,14000, 60 months,0.217,384.6,F,F5,RENT,75000,9.38,0,6807,0,,,6,0,6303,86.3,16
0,15000, 36 months,0.115,494.57,B,B4,MORTGAGE,62916,6.07,0,8572,1,61,,8,0,15050,47.6,20
0,21000, 36 months,0.115,692.4,B,B4,MORTGAGE,61000,10.11,0,7415,0,,,6,0,25129,60.7,16
0,20000, 60 months,0.153,478.64,C,C4,MORTGAGE,90000,12.33,0,8268,1,,,9,0,19734,75.9,29
0,7200, 60 months,0.168,178.25,E,E2,MORTGAGE,190000,22.02,0,11798,4,,,16,0,52182,86.6,40
0,6000, 36 months,0.069,185.05,A,A3,MORTGAGE,50000,6.67,0,7264,0,,,10,0,0,0,14
0,6000, 60 months,0.127,135.54,C,C1,MORTGAGE,43000,12.64,0,11129,0,,,25,0,29989,23.1,41
0,5000, 36 months,0.128,168.09,C,C2,RENT,36225,11.59,0,6138,0,,,5,0,4516,30.9,7
0,6000, 36 months,0.11,196.41,B,B3,RENT,55000,15.25,0,9334,0,25,,11,0,12706,71,42
0,4800, 36 months,0.054,144.77,A,A1,MORTGAGE,54000,4.67,0,8146,1,,,7,0,756,8.4,32
0,21000, 60 months,0.115,374.89,B,B4,MORTGAGE,2.00E+05,8.44,0,12073,0,,,5,0,34054,80.1,19
0,18000, 60 months,0.183,460.03,F,F1,RENT,55000,22.58,0,5134,5,,,7,0,1408,26.6,9
0,1925, 36 months,0.11,63.02,B,B4,MORTGAGE,27350,4.78,0,9029,1,,,6,0,4011,85.3,13
0,12000, 36 months,0.104,389.24,B,B5,RENT,80004,4.59,0,8907,0,,,6,0,8866,92.4,9
0,1000, 36 months,0.073,31.01,A,A4,RENT,48000,10.22,0,11525,0,42,,9,0,3610,27.1,33
0,5800, 36 months,0.079,181.44,A,A5,MORTGAGE,152004,11.52,0,13534,2,,,21,0,54658,51.8,40
0,12000, 60 months,0.075,240.4,A,A4,MORTGAGE,65000,9.6,0,8026,0,,,10,0,2479,5.3,33
0,4500, 36 months,0.054,135.72,A,A1,MORTGAGE,48000,1.05,0,9456,0,,,7,0,1560,20.5,23
0,3600, 60 months,0.169,89.26,D,D4,OWN,9600,0,0,7264,0,40,,5,0,0,0,9
0,25000, 36 months,0.119,829.1,B,B4,MORTGAGE,72000,5.47,0,11555,0,,,10,0,8546,17.4,26
0,6000, 36 months,0.118,198.81,B,B3,RENT,76000,3.44,0,7507,0,,,13,0,7269,38.7,19
0,6000, 36 months,0.168,213.24,E,E2,RENT,50000,12.19,0,6381,1,34,,6,0,3280,99.4,11
0,2600, 36 months,0.077,81.07,A,A5,MORTGAGE,62000,1.16,0,9760,0,,,4,0,1950,97.5,21
0,9000, 36 months,0.118,298.21,B,B3,RENT,36000,11.67,0,6199,1,,,4,0,3973,44.6,7
0,6400, 36 months,0.104,207.6,B,B5,RENT,75000,16.24,1,8207,1,17,,9,0,10534,55.4,18
0,6500, 60 months,0.147,153.45,C,C3,OWN,72000,16.12,0,8511,2,,,14,0,4032,20.6,23
0,4000, 36 months,0.106,130.18,B,B2,RENT,28550,17.86,0,7690,1,38,,6,0,3968,76.3,18
0,14400, 36 months,0.058,436.71,A,A2,MORTGAGE,1.00E+05,7.55,0,14204,0,,,10,0,18500,49.3,38
0,14400, 36 months,0.1,464.65,B,B2,RENT,72000,18.1,0,7476,1,,,9,0,29513,80.1,24
0,6400, 36 months,0.075,199.11,A,A3,RENT,31200,8.88,0,5895,0,,,6,0,10575,37.6,13
0,15000, 36 months,0.075,466.67,A,A3,MORTGAGE,65004,0,0,6716,0,,,4,0,0,0,14
0,9100, 36 months,0.079,284.66,A,A5,RENT,125000,2.34,0,9972,0,,,4,0,7087,41.7,10
0,8100, 36 months,0.075,252,A,A4,MORTGAGE,124000,5.61,0,8968,2,,,13,0,7422,25.2,42
0,7500, 36 months,0.139,255.78,C,C4,RENT,57600,14.33,0,8177,1,44,,5,0,4955,88.5,9
0,1000, 36 months,0.153,34.8,C,C4,OWN,27600,21.91,0,7568,1,,,3,0,758,58.3,4
0,9000, 36 months,0.11,294.61,B,B3,RENT,48000,15.1,0,5834,0,49,,7,0,4475,50.3,12
0,15000, 36 months,0.16,527.36,D,D5,OWN,42996,15.57,0,8330,2,38,,5,0,16430,80.1,12
0,5750, 36 months,0.13,193.72,C,C1,RENT,85000,8.95,0,7234,1,43,,9,0,7804,66.1,12
0,6000, 36 months,0.1,193.58,B,B4,RENT,111280,14.38,0,7507,0,,,10,0,29295,75.3,23
0,18000, 60 months,0.119,282.72,B,B5,RENT,40000,22.38,0,6838,0,,,7,0,10293,77.4,14
1,11500, 36 months,0.096,369.08,B,B1,MORTGAGE,50000,4.15,0,7111,0,,,5,0,4268,73.6,5
1,5000, 36 months,0.089,158.77,A,A5,RENT,41000,8.78,0,6412,1,,,6,0,5487,87.1,13
0,18000, 60 months,0.142,420.42,C,C5,OWN,33600,15.89,0,12470,1,,,4,0,6470,33.7,12
0,3000, 36 months,0.104,97.33,B,B3,RENT,24000,6.25,0,5985,0,,,3,0,472,78.7,9
0,4000, 36 months,0.111,131.19,B,B3,RENT,73000,11.21,0,8786,2,,,6,0,1749,72.9,23
0,5175, 36 months,0.12,171.86,B,B5,MORTGAGE,90000,17.01,0,9242,1,25,,7,0,195,8.9,21
0,12000, 60 months,0.184,307.28,E,E2,MORTGAGE,75000,23.65,0,7081,1,,85,17,1,7685,71.2,18
0,14000, 36 months,0.209,526.73,G,G3,MORTGAGE,203000,2.58,1,15908,9,10,,7,0,129,1.1,47
0,15000, 60 months,0.069,296.39,A,A5,OWN,90000,12.87,1,14873,0,6,,11,0,4997,13,38
0,7400, 36 months,0.168,262.99,D,D2,RENT,37000,19.91,0,6807,1,,,14,0,12235,63.2,15
1,5000, 36 months,0.164,176.65,E,E1,RENT,60000,3.16,0,7081,1,36,,2,0,0,0,6
0,6000, 60 months,0.168,148.54,E,E2,RENT,44301.6,17.77,1,6412,5,15,,9,0,140,7,33
0,14000, 36 months,0.132,472.79,C,C3,RENT,52000,7.13,0,7599,2,,,11,0,8358,46.2,16
0,3200, 60 months,0.079,64.71,A,A5,OWN,30000,24.48,0,7507,2,,,5,0,4299,21.5,23
0,28000, 36 months,0.16,983.85,C,C5,MORTGAGE,72000,15.35,0,8330,1,36,93,15,1,6112,24.1,30
0,19200, 60 months,0.156,462.54,D,D5,RENT,85000,1.89,1,10703,2,4,,6,0,6121,21.1,14
0,6200, 36 months,0.054,187,A,A1,RENT,44000,2.97,1,8572,0,13,,8,0,3646,7.5,31
0,16000, 36 months,0.168,568.99,E,E2,MORTGAGE,75000,20.3,0,9273,5,24,,18,0,30772,50.7,48
1,11000, 36 months,0.137,374.46,C,C5,RENT,30720,18.52,0,5864,1,,,6,0,7054,78.4,8
0,5000, 36 months,0.144,171.74,C,C4,RENT,45600,14.63,0,6046,3,45,,9,0,3425,27,15
0,1200, 36 months,0.071,37.13,A,A3,RENT,14400,3.17,0,10094,0,,,4,0,906,25.9,10
0,2475, 36 months,0.058,75.06,A,A2,MORTGAGE,63600,7.13,0,9729,1,,,11,0,18304,27.8,36
1,6000, 36 months,0.089,190.63,A,A5,OWN,50000,15.7,0,7295,3,39,,8,0,55,0.6,34
0,6000, 36 months,0.136,203.94,C,C2,MORTGAGE,34800,19.48,0,6168,5,,,9,0,4067,54.2,13
0,12000, 60 months,0.1,254.97,B,B2,MORTGAGE,50000,3.74,0,7873,0,,,9,0,8011,36.7,14
0,3000, 36 months,0.11,98.21,B,B4,RENT,18864,3.82,0,6015,1,,,9,0,2737,78.2,10
0,9600, 36 months,0.075,298.65,A,A4,MORTGAGE,45760,24.94,0,8115,0,,,12,0,5940,52.6,20
0,9600, 36 months,0.094,306.98,A,A5,MORTGAGE,48000,14.54,0,11920,0,,,9,0,3865,34.2,23
0,10000, 36 months,0.079,312.82,A,A5,RENT,110000,5.48,0,7172,0,69,,18,0,350,1.7,24
0,20000, 36 months,0.16,703.15,D,D5,RENT,60000,15.9,0,10003,2,,,4,0,15018,42.9,19
0,20400, 36 months,0.103,660.65,B,B2,RENT,80004,20.38,0,8907,0,,,12,0,16187,23.3,25
0,15000, 36 months,0.143,514.64,C,C2,RENT,40000,17.46,0,9668,1,,,9,0,8175,77.1,30
0,12000, 36 months,0.12,398.52,B,B5,RENT,96000,1.31,0,5073,0,,,3,0,4055,24.6,6
1,20000, 60 months,0.135,460.1,C,C1,MORTGAGE,53000,21.98,0,10429,0,40,113,17,1,12320,46.8,33
1,4000, 36 months,0.127,134.26,C,C1,MORTGAGE,25200,14.81,0,5224,0,,,5,0,389,15,7
0,25000, 60 months,0.148,592,C,C4,RENT,112678,17.41,0,9364,1,,,12,0,54481,58.9,35
0,8000, 36 months,0.054,241.28,A,A1,MORTGAGE,31000,2.83,0,13594,0,,,6,0,3931,10.6,17
0,4000, 36 months,0.156,139.88,D,D1,MORTGAGE,72000,14.82,2,8330,0,3,,5,0,44982,37.9,40
0,15000, 60 months,0.16,364.38,D,D4,MORTGAGE,50000,8.9,0,10948,2,,,7,0,11534,75.4,10
0,5000, 36 months,0.104,162.23,B,B1,OWN,30000,21.84,0,6685,1,,,6,0,211,3.8,7
1,17400, 60 months,0.183,444.22,D,D5,RENT,48000,3.8,0,8937,1,,,8,0,8802,35.9,19
0,24000, 60 months,0.136,495.36,C,C2,MORTGAGE,79200,6.39,0,7415,1,,,4,0,3056,30.3,7
0,10000, 60 months,0.104,214.3,B,B3,MORTGAGE,66000,11.6,0,7568,0,73,,18,0,8282,25.8,33
0,6000, 36 months,0.074,186.42,A,A3,RENT,53819,3.72,0,8056,1,80,,8,0,5475,19.3,20
0,3500, 36 months,0.079,109.52,A,A4,RENT,40000,5.4,0,6076,0,,,4,0,2081,19.4,8
0,15000, 36 months,0.06,456.54,A,A1,MORTGAGE,86000,15.45,0,7264,0,,,7,0,2333,4.1,28
0,3000, 36 months,0.176,107.85,G,G1,RENT,47055,29.74,1,9090,0,8,,13,0,2663,20.3,30
0,5000, 36 months,0.089,158.86,A,A5,RENT,54996,20.14,0,10278,3,70,,12,0,22652,53.3,25
0,1500, 36 months,0.115,49.46,B,B4,RENT,80000,9.88,0,7812,1,,,7,0,9489,63.7,10
0,16000, 60 months,0.135,368.08,C,C2,RENT,72000,27.77,0,8026,0,,,4,0,11272,66.3,23
0,4900, 36 months,0.085,154.66,A,A5,RENT,50000,5.02,0,6777,0,33,,5,0,3806,47.2,12
0,6500, 36 months,0.106,211.55,B,B2,MORTGAGE,32400,9.11,1,8299,0,8,,7,0,2644,40.7,20
1,9000, 60 months,0.152,215.11,D,D2,MORTGAGE,72000,1.4,0,10186,7,,,5,0,4938,29.2,15
0,22000, 36 months,0.137,748.39,D,D2,RENT,75000,22.08,0,7507,0,,,17,0,23176,84.3,36
0,10000, 36 months,0.085,315.63,A,A5,RENT,65900,8.19,0,5681,0,,,6,0,1119,14.9,9
1,3000, 36 months,0.118,99.41,B,B3,RENT,17400,20.34,0,6107,1,,,2,0,228,9.9,3
0,9000, 60 months,0.127,203.54,C,C1,RENT,47500,3.23,0,9029,1,,,3,0,4103,73.3,8
0,10800, 36 months,0.146,372.23,D,D1,OWN,25100,1.96,0,8786,0,71,,5,0,1713,24.1,12
0,19075, 60 months,0.135,438.82,C,C1,MORTGAGE,82776,14.08,0,11129,1,47,,11,0,41170,50,48
0,15000, 36 months,0.104,486.62,B,B3,MORTGAGE,121680,8.05,0,8968,0,76,,16,0,17258,64.6,34
0,1500, 36 months,0.143,51.47,C,C2,RENT,90000,9.45,0,8177,2,72,,11,0,7510,61.4,28
0,7500, 36 months,0.075,233.32,A,A4,MORTGAGE,47000,15.27,0,8907,1,,,12,0,2725,4.8,28
0,15000, 36 months,0.089,476.3,A,A5,MORTGAGE,50000,19.1,0,6807,2,30,,7,0,16329,53.9,17
0,15000, 36 months,0.089,337.28,B,B1,RENT,96000,20.69,0,9913,1,,,12,0,39737,56.9,23
0,8000, 36 months,0.075,248.82,A,A4,MORTGAGE,61000,18.75,0,7903,0,,,15,0,3147,33.1,27
0,7200, 60 months,0.16,174.9,D,D4,RENT,38112,15.84,1,9791,1,18,,8,0,6585,82.3,16
0,1200, 36 months,0.097,38.54,B,B1,MORTGAGE,30000,21.4,0,6807,1,,,9,0,355,4,18
0,7200, 36 months,0.1,232.33,B,B2,RENT,66560,7.99,0,9668,0,46,,8,0,2305,26.2,17
0,24975, 60 months,0.179,632.58,E,E5,MORTGAGE,63000,12.48,0,8572,0,76,,8,0,8095,50,14
0,2825, 36 months,0.06,85.93,A,A2,MORTGAGE,84000,20.06,0,11739,1,66,,11,0,2430,8.8,32
0,10000, 36 months,0.104,324.42,B,B3,RENT,30720,17.58,0,10033,0,,96,10,1,12705,64.8,15
0,5000, 60 months,0.152,119.51,D,D2,RENT,78000,13.09,0,8299,4,59,101,8,1,3414,39.1,30
0,7500, 36 months,0.157,262.57,E,E5,RENT,52596,21.38,0,9334,1,40,,11,0,20032,72.1,43
1,17000, 60 months,0.171,423.78,E,E3,RENT,35000,22.87,0,11160,0,32,94,13,1,6121,41.1,27
0,4000, 36 months,0.086,126.45,A,A4,OWN,123000,7.67,0,10003,2,,,10,0,32282,66.6,27
0,3500, 36 months,0.071,108.3,A,A3,RENT,25000,6.82,0,11221,0,,,4,0,4356,16.2,5
0,9600, 36 months,0.075,298.67,A,A4,MORTGAGE,48000,11.5,0,8452,0,,,7,0,9151,55.5,18
1,20000, 60 months,0.176,503.32,D,D4,OWN,86124,17.6,0,8146,1,,,15,0,6993,82.6,25
0,20000, 36 months,0.15,693.45,F,F1,OWN,80000,3.11,1,8633,6,2,0,5,0,7883,59.3,6
0,8000, 36 months,0.127,268.53,C,C1,RENT,28800,15.5,0,6107,2,,,9,0,9070,58.5,14
0,10625, 36 months,0.117,351.44,B,B3,RENT,25000,15.12,0,7568,1,,,7,0,9890,76.7,22
0,18200, 36 months,0.205,681.19,G,G3,MORTGAGE,450000,14.1,1,7812,10,14,,11,0,27286,56.5,20
0,8000, 36 months,0.155,279.09,E,E5,RENT,29000,15.48,0,6442,0,0,0,8,0,8372,77.5,15
0,16000, 36 months,0.15,554.32,D,D2,MORTGAGE,60000,21.54,1,16731,1,22,,11,0,36095,65.9,23
0,5000, 36 months,0.132,149.44,C,C3,MORTGAGE,78000,15.83,0,7750,4,49,,13,0,38558,64.7,28
0,12000, 36 months,0.077,374.16,A,A5,OWN,30000,3.04,0,11647,1,27,,5,0,4174,21.4,22
0,9925, 36 months,0.096,318.49,B,B3,MORTGAGE,88000,14.63,0,9791,1,75,,9,0,11163,71.1,55
0,12000, 36 months,0.136,407.52,D,D4,RENT,70000,17.07,0,12378,0,51,0,4,0,2549,57.9,13
0,12000, 36 months,0.089,381.26,A,A5,MORTGAGE,110000,8.95,0,9090,2,,,15,0,6535,9,35
1,7500, 36 months,0.119,248.61,B,B5,RENT,30000,3.12,0,8452,0,,,3,0,1400,12.1,15
0,4000, 36 months,0.163,141.27,D,D5,MORTGAGE,36000,12.13,0,5469,1,,,4,0,1054,17.3,8
0,4800, 36 months,0.106,156.29,B,B3,RENT,14400,3.33,0,6626,1,,,2,0,1977,23.8,4
0,4800, 36 months,0.13,161.69,C,C3,MORTGAGE,55000,10.76,3,10764,2,15,,3,0,10256,76.7,33
0,7500, 60 months,0.099,159.03,B,B1,MORTGAGE,51721,27.73,0,9791,0,,,17,0,16546,39.4,38
0,9600, 36 months,0.132,324.2,C,C3,RENT,113000,0,0,12835,0,,,3,0,17533,95.8,15
0,12500, 36 months,0.129,420.42,C,C1,RENT,54996,17.61,0,6289,2,,,14,0,13441,49.4,19
0,7000, 36 months,0.117,231.37,C,C3,OWN,65000,19.68,0,9273,0,,,23,0,44548,39.6,34
0,32000, 60 months,0.21,540.28,F,F3,RENT,148500,10.85,0,12195,1,45,,9,0,47058,82,30
0,9400, 36 months,0.147,324.48,E,E5,MORTGAGE,71000,21.58,6,7903,3,17,0,19,0,1992,18.3,48
1,4800, 36 months,0.132,162.27,C,C1,RENT,38900,14.04,0,8238,2,47,,10,0,10524,43.3,12
0,2500, 36 months,0.13,84.23,C,C1,MORTGAGE,96000,15.96,0,6746,0,44,,7,0,5630,38.3,20
0,19200, 36 months,0.216,729.7,G,G5,MORTGAGE,144000,8.63,0,12378,9,44,62,10,1,55442,66.9,45
0,8000, 36 months,0.062,244,A,A3,OWN,75000,16.75,0,6320,3,,,11,0,0,0,17
1,26000, 60 months,0.213,707.49,F,F2,RENT,52000,18.76,0,16608,0,,,18,0,12663,98.9,28
1,15000, 60 months,0.205,401.43,G,G2,MORTGAGE,84996,1.23,2,8937,1,13,,2,0,171,3.9,29
0,6000, 36 months,0.119,198.89,B,B5,MORTGAGE,56004,4.2,0,8937,2,,,7,0,7388,88,10
0,6000, 60 months,0.115,131.93,B,B4,RENT,55000,20.9,0,9852,1,,,12,0,15689,73.3,29
0,4000, 36 months,0.06,121.75,A,A1,OWN,29120,4.53,0,7660,0,,,6,0,4339,24.1,12
1,18000, 60 months,0.226,370.79,F,F4,RENT,60000,18,0,11555,3,36,82,11,1,18635,90,32
0,5600, 36 months,0.164,197.99,F,F3,RENT,63000,26.46,0,7019,2,48,,22,0,14343,42.1,31
0,2000, 36 months,0.124,66.84,B,B4,MORTGAGE,25056,20.79,1,6260,0,21,,12,0,2730,43.3,23
0,4500, 36 months,0.071,139.23,A,A3,MORTGAGE,108000,10.11,0,10917,0,,,13,0,2186,3.3,38
0,7500, 36 months,0.1,241.97,B,B1,RENT,60000,17.46,0,8146,1,,,8,0,740,15.4,10
0,11200, 36 months,0.14,382.69,C,C3,RENT,100016,11.04,0,13473,2,30,,15,0,13747,24.7,27
0,25000, 60 months,0.209,674.23,G,G3,MORTGAGE,77508,17.36,0,8937,2,,,13,0,36778,57.2,23
0,10000, 36 months,0.11,327.36,B,B4,OWN,54000,24.67,0,8876,1,,,14,0,14287,17.9,33
0,16000, 36 months,0.122,533.04,B,B5,RENT,84000,17.8,0,9426,1,,,16,0,24177,20.2,28
0,12000, 36 months,0.07,370.48,A,A3,MORTGAGE,105000,11.39,0,8511,1,,,14,0,2256,3.3,23
0,16000, 36 months,0.163,565.02,E,E3,MORTGAGE,67000,10.39,2,12012,2,17,,11,0,12736,70.4,26
0,12000, 36 months,0.099,386.7,B,B1,RENT,60000,18.32,0,9760,2,,,7,0,5690,44.8,15
0,5000, 36 months,0.135,169.66,C,C2,RENT,33600,19.75,0,4859,2,,,6,0,470,8.5,9
0,7200, 36 months,0.079,225.23,A,A5,MORTGAGE,69000,18.54,0,8542,1,,,16,0,54189,73.5,38
0,32000, 60 months,0.217,877.82,F,F3,MORTGAGE,93000,19.81,0,10156,2,,,13,0,57417,30.7,35
0,10000, 60 months,0.089,207.01,B,B1,MORTGAGE,50024,17.03,0,7599,0,,,5,0,7186,47.6,23
0,10425, 36 months,0.115,343.73,B,B4,MORTGAGE,98320,18.6,0,8845,0,53,,7,0,6432,72.3,12
0,5000, 36 months,0.065,153.34,A,A4,MORTGAGE,60000,20.18,0,8968,0,,,11,0,18745,62.9,37
1,7500, 36 months,0.104,243.38,B,B4,RENT,42000,3.26,0,6168,1,,,2,0,3608,65.6,2
0,1800, 36 months,0.079,56.31,A,A5,MORTGAGE,99000,12.88,0,8664,1,,,13,0,7828,35.7,61
1,7500, 36 months,0.115,247.29,B,B4,MORTGAGE,45500,18.78,0,8845,0,,,16,0,10933,78.1,33
0,15000, 60 months,0.13,341.22,C,C1,RENT,52000,23.95,0,10764,1,33,,12,0,10318,41.9,36
0,13675, 60 months,0.117,302.2,B,B3,MORTGAGE,60000,24.22,0,11282,0,,,12,0,24339,68.9,27
0,20000, 60 months,0.143,468.17,C,C2,MORTGAGE,85000,8.84,0,7629,0,,,10,0,23506,60,24
0,24000, 60 months,0.107,517.64,B,B2,MORTGAGE,1.00E+05,14.39,0,12743,0,,,13,0,38489,46.1,36
0,10000, 36 months,0.054,301.6,A,A1,MORTGAGE,55000,9.53,0,6504,0,,,11,0,4738,9.3,36
0,24250, 36 months,0.129,815.61,C,C1,MORTGAGE,210000,8.13,1,12378,1,22,,18,0,30159,63.6,56
0,16000, 60 months,0.13,363.97,C,C1,MORTGAGE,55000,19.11,0,9303,0,,,8,0,28198,89.5,17
0,3000, 36 months,0.089,95.24,B,B1,OWN,39828,20.07,0,8511,0,,,3,0,5906,40.2,8
0,12000, 36 months,0.069,232.05,A,A5,MORTGAGE,45000,23.31,0,7537,5,,,8,0,6083,66.8,23
0,3250, 36 months,0.058,98.57,A,A2,OWN,71000,4.82,0,15482,1,33,,7,0,8928,33.7,24
0,2800, 60 months,0.107,60.52,B,B4,MORTGAGE,61200,20.2,0,9821,0,,,10,0,18965,72.9,20
